0	0
0.00306796157577128	0
0.00306796157577128	0
0.00613592315154257	0
0.00613592315154257	0
0.00920388472731385	0
0.00920388472731385	0
0.00920388472731385	0
0.00920388472731385	0
0.0122718463030851	0
0.0122718463030851	0
0.0122718463030851	0
0.0122718463030851	0
0.00613592315154257	0.00306796157577128
-0.00613592315154257	0.0153398078788564
-0.0245436926061703	0.0337475773334841
-0.0490873852123405	0.0582912699396544
-0.0736310778185108	0.0859029241215959
-0.0981747704246810	0.116582539879309
-0.116582539879309	0.147262155637022
-0.131922347758165	0.177941771394734
-0.141126232485479	0.211689348728218
-0.141126232485479	0.242368964485931
-0.125786424606623	0.263844695516330
-0.0859029241215959	0.269980618667873
-0.0276116541819415	0.263844695516330
0.0429514620607980	0.242368964485931
0.122718463030851	0.214757310303990
0.196349540849362	0.184077694546277
0.260776733940559	0.156466040364335
0.309864119152900	0.131922347758165
0.340543734910612	0.110446616727766
0.349747619637926	0.0951068088489098
0.334407811759070	0.0859029241215959
0.294524311274043	0.0889708856973672
0.227029156607075	0.104310693576224
0.141126232485479	0.128854386182394
0.0429514620607980	0.156466040364335
-0.0552233083638831	0.184077694546277
-0.144194194061250	0.208621387152447
-0.217825271879761	0.220893233455532
-0.269980618667873	0.223961195031304
-0.294524311274043	0.214757310303990
-0.300660234425586	0.199417502425133
-0.288388388122501	0.177941771394734
-0.257708772364788	0.156466040364335
-0.214757310303990	0.131922347758165
-0.159534001940107	0.104310693576224
-0.0951068088489098	0.0797670009700534
-0.0337475773334841	0.0613592315154257
0.0214757310303990	0.0490873852123405
